0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0
0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0
0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0
0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805
0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269
0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713
0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081
0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533
0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529
0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189
0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659
0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787,0.30119
0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933,0.36787
0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882,0.44933
0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032,0.54882
0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873,0.67032
0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0,0.81873
0.81873,0.67032,0.54882,0.44933,0.36787,0.30119,0.24659,0.20189,0.16529,0.13533,0.11081,0.090713,0.074269,0.060805,0,0,0,0.060805,0.074269,0.090713,0.11081,0.13533,0.16529,0.20189,0.24659,0.30119,0.36787,0.44933,0.54882,0.67032,0.81873,0
